interview_id,impoundment_code,boat_or_shore,hours_fishing,preferred_species,event_id,sample_date,age_count,angler_gender,angler_age
131136,HISB,1,3.25,Pomoxis,141084,7/21/2024,2,M,16-64
131135,HISB,1,0.25,Pomoxis,141083,7/14/2024,1,M,16-64
131134,HISB,1,0.75,Catfish,141083,7/14/2024,1,F,16-64
131134,HISB,1,0.75,Catfish,141083,7/14/2024,1,M,16-64
131133,HISB,1,3,Catfish,141083,7/14/2024,3,M,16-64
131132,HISB,1,4,Walleye,141082,7/13/2024,4,M,16-64
131131,HISB,1,2.5,Pomoxis,141082,7/13/2024,1,M,16-64
131130,HISB,1,2,Pomoxis,141082,7/13/2024,1,M,16-64
131130,HISB,1,2,Pomoxis,141082,7/13/2024,1,M,<16
131129,HISB,1,2.25,Catfish,141082,7/13/2024,1,F,16-64
131129,HISB,1,2.25,Catfish,141082,7/13/2024,2,M,16-64
131128,HISB,1,2,Pomoxis,141082,7/13/2024,1,F,16-64
131128,HISB,1,2,Pomoxis,141082,7/13/2024,1,M,16-64
131127,HISB,1,1.5,Pomoxis,141082,7/13/2024,1,F,16-64
131127,HISB,1,1.5,Pomoxis,141082,7/13/2024,1,M,16-64
131126,HISB,1,1,Pomoxis,141082,7/13/2024,1,M,16-64
131125,HISB,1,2,Pomoxis,141082,7/13/2024,1,F,16-64
131125,HISB,1,2,Pomoxis,141082,7/13/2024,1,M,16-64
131124,HISB,1,1.5,Catfish,141081,7/12/2024,1,M,16-64
131123,HISB,1,0.5,Pomoxis,141081,7/12/2024,1,M,16-64
131122,HISB,1,1,Catfish,141081,7/12/2024,1,M,16-64
131121,HISB,1,1,Catfish,141079,7/6/2024,1,M,16-64
131120,HISB,1,3,Catfish,141079,7/6/2024,2,M,16-64
131118,HISB,1,1.5,Pomoxis,141075,6/30/2024,3,M,16-64
131117,HISB,1,2,Catfish,141075,6/30/2024,1,F,16-64
131117,HISB,1,2,Catfish,141075,6/30/2024,1,M,16-64
131116,HISB,1,1,Catfish,141074,6/29/2024,3,M,16-64
131115,HISB,1,1.5,Catfish,141072,6/24/2024,3,M,16-64
131114,HISB,1,1.5,Catfish,141071,6/23/2024,1,M,16-64
131114,HISB,1,1.5,Catfish,141071,6/23/2024,1,M,<16
131113,HISB,1,1.5,Catfish,141069,6/21/2024,1,M,16-64
131112,HISB,1,1.5,Pomoxis,141069,6/21/2024,1,M,16-64
131111,HISB,1,1.5,Pomoxis,141068,6/16/2024,3,M,16-64
131110,HISB,1,2,Catfish,141067,6/15/2024,2,M,16-64
131109,HISB,1,3,Pomoxis,141066,6/14/2024,3,M,16-64
131108,HISB,1,1.5,Catfish,141066,6/14/2024,1,F,16-64
131108,HISB,1,1.5,Catfish,141066,6/14/2024,1,M,16-64
131107,HISB,1,2.5,Catfish,141066,6/14/2024,1,F,<16
131107,HISB,1,2.5,Catfish,141066,6/14/2024,2,M,16-64
131107,HISB,1,2.5,Catfish,141066,6/14/2024,2,M,<16
131106,HISB,1,0.5,***No Fish***,141065,6/11/2024,1,M,65-74
131105,HISB,1,2,Pomoxis,141065,6/11/2024,2,M,16-64
131104,HISB,1,1,Catfish,141065,6/11/2024,1,M,16-64
131104,HISB,1,1,Catfish,141065,6/11/2024,1,M,<16
131103,HISB,1,1.5,Pomoxis,141064,6/10/2024,1,M,16-64
131102,HISB,1,1,Pomoxis,141064,6/10/2024,1,M,16-64
131101,HISB,1,0.75,Catfish,141064,6/10/2024,1,F,16-64
131101,HISB,1,0.75,Catfish,141064,6/10/2024,1,M,<16
131100,HISB,1,0.5,Catfish,141063,6/8/2024,1,F,65-74
131100,HISB,1,0.5,Catfish,141063,6/8/2024,1,M,65-74
131099,HISB,1,1.5,Pomoxis,141063,6/8/2024,1,M,65-74
131092,HISB,1,1.5,Catfish,141053,6/7/2024,1,F,<16
131092,HISB,1,1.5,Catfish,141053,6/7/2024,1,M,16-64
131091,HISB,1,2,Pomoxis,141053,6/7/2024,1,M,16-64
131090,HISB,1,1.5,Pomoxis,141053,6/7/2024,1,M,16-64
131089,HISB,1,3,Largemouth Bass,141052,6/4/2024,3,M,16-64
131088,HISB,1,3,Pomoxis,141052,6/4/2024,1,M,65-74
131087,HISB,1,22,Catfish,141051,6/3/2024,1,M,16-64
131086,HISB,1,1.5,Pomoxis,141051,6/3/2024,1,M,16-64
131085,HISB,1,13.5,***No Fish***,141050,6/2/2024,2,F,16-64
131085,HISB,1,13.5,***No Fish***,141050,6/2/2024,2,F,<16
131085,HISB,1,13.5,***No Fish***,141050,6/2/2024,2,M,16-64
131085,HISB,1,13.5,***No Fish***,141050,6/2/2024,3,M,<16
131084,HISB,1,2,Catfish,141050,6/2/2024,2,M,16-64
131083,HISB,1,11,***No Fish***,141049,6/1/2024,2,F,16-64
131083,HISB,1,11,***No Fish***,141049,6/1/2024,2,F,<16
131083,HISB,1,11,***No Fish***,141049,6/1/2024,3,M,<16
131083,HISB,1,11,***No Fish***,141049,6/1/2024,4,M,16-64
131082,HISB,1,0.5,Catfish,141049,6/1/2024,1,M,16-64
131081,HISB,1,1.5,Catfish,141048,5/28/2024,1,M,16-64
131080,HISB,1,1,Pomoxis,141048,5/28/2024,1,M,16-64
131079,HISB,1,4,Catfish,141047,5/26/2024,2,M,16-64
131078,HISB,1,1.25,Catfish,141046,5/23/2024,1,M,16-64
130781,RFFA,1,2,Saugeye,140956,4/20/2024,2,M,16-64
130780,RFFA,1,1,White Crappie,140956,4/20/2024,1,M,16-64
130775,RFFA,1,1,Catfish,140954,4/21/2024,1,M,16-64
130775,RFFA,1,1,Catfish,140954,4/21/2024,1,M,<16
130774,RFFA,1,1.5,Catfish,140954,4/21/2024,1,M,65-74
130773,RFFA,1,2,White Crappie,140954,4/21/2024,1,M,16-64
130773,RFFA,1,2,White Crappie,140954,4/21/2024,1,M,65-74
130772,RFFA,1,1,Catfish,140954,4/21/2024,1,F,16-64
130772,RFFA,1,1,Catfish,140954,4/21/2024,1,M,16-64
130772,RFFA,1,1,Catfish,140954,4/21/2024,2,M,<16
130310,RFFA,1,1.5,Catfish,140780,4/28/2024,1,M,16-64
130309,RFFA,1,2,White Crappie,140780,4/28/2024,1,F,16-64
130309,RFFA,1,2,White Crappie,140780,4/28/2024,1,M,16-64
130308,RFFA,1,1.5,Blue Catfish,140780,4/28/2024,2,M,16-64
130307,RFFA,1,1.5,Saugeye,140780,4/28/2024,1,F,16-64
130307,RFFA,1,1.5,Saugeye,140780,4/28/2024,1,M,16-64
130306,RFFA,1,2,Catfish,140780,4/28/2024,3,M,16-64
130305,RFFA,1,1.5,Saugeye,140778,4/29/2024,1,M,65-74
130304,RFFA,1,3,White Bass,140778,4/29/2024,1,M,65-74
130303,RFFA,1,1.5,Catfish,140778,4/29/2024,1,M,16-64
130302,RFFA,1,1,Saugeye,140778,4/29/2024,2,M,16-64
130301,RFFA,1,1,Catfish,140778,4/29/2024,2,M,16-64
130300,RFFA,1,2,Saugeye,140776,4/30/2024,1,M,65-74
130242,RFFA,1,1,Catfish,140762,5/3/2024,1,M,<16
130242,RFFA,1,1,Catfish,140762,5/3/2024,2,F,16-64
130242,RFFA,1,1,Catfish,140762,5/3/2024,3,F,<16
130241,RFFA,1,2,Saugeye,140762,5/3/2024,2,F,16-64
130241,RFFA,1,2,Saugeye,140762,5/3/2024,2,M,16-64
130240,RFFA,1,1.5,White Bass,140762,5/3/2024,1,M,16-64
130240,RFFA,1,1.5,White Bass,140762,5/3/2024,1,M,65-74
130239,RFFA,1,1,Catfish,140762,5/3/2024,1,F,16-64
130239,RFFA,1,1,Catfish,140762,5/3/2024,1,M,16-64
130239,RFFA,1,1,Catfish,140762,5/3/2024,1,M,<16
130239,RFFA,1,1,Catfish,140762,5/3/2024,2,F,<16
130238,RFFA,1,2,Catfish,140762,5/3/2024,2,M,16-64
130238,RFFA,1,2,Catfish,140762,5/3/2024,3,F,16-64
130237,RFFA,1,1,White Bass,140762,5/3/2024,1,M,16-64
130236,RFFA,1,0.5,Saugeye,140762,5/3/2024,1,F,16-64
130236,RFFA,1,0.5,Saugeye,140762,5/3/2024,1,M,16-64
130235,RFFA,1,1,White Crappie,140762,5/3/2024,1,M,65-74
130072,RFFA,1,2,Saugeye,140701,5/5/2024,1,M,65-74
130071,RFFA,1,1.5,Catfish,140701,5/5/2024,1,M,16-64
130071,RFFA,1,1.5,Catfish,140701,5/5/2024,1,M,<16
130070,RFFA,1,1,Saugeye,140700,5/4/2024,1,M,16-64
130070,RFFA,1,1,Saugeye,140700,5/4/2024,2,M,<16
130069,RFFA,1,2,White Bass,140700,5/4/2024,1,M,16-64
130069,RFFA,1,2,White Bass,140700,5/4/2024,1,M,65-74
130068,RFFA,1,1.5,Catfish,140700,5/4/2024,1,F,16-64
130068,RFFA,1,1.5,Catfish,140700,5/4/2024,1,F,<16
130068,RFFA,1,1.5,Catfish,140700,5/4/2024,1,M,16-64
130068,RFFA,1,1.5,Catfish,140700,5/4/2024,1,M,65-74
130068,RFFA,1,1.5,Catfish,140700,5/4/2024,1,M,<16
130067,RFFA,1,1.5,Saugeye,140700,5/4/2024,1,F,16-64
130067,RFFA,1,1.5,Saugeye,140700,5/4/2024,1,M,16-64
130066,RFFA,1,1,Blue Catfish,140700,5/4/2024,1,F,65-74
130066,RFFA,1,1,Blue Catfish,140700,5/4/2024,1,M,65-74
130065,RFFA,1,0.5,Saugeye,140700,5/4/2024,1,M,16-64
130065,RFFA,1,0.5,Saugeye,140700,5/4/2024,2,M,<16
130064,RFFA,1,1,Wiper - W x S Bass,140700,5/4/2024,2,M,16-64
129562,RFFA,1,2,Catfish,140595,5/8/2024,1,F,16-64
129562,RFFA,1,2,Catfish,140595,5/8/2024,1,M,16-64
129561,RFFA,1,1.5,Saugeye,140595,5/8/2024,1,F,16-64
129561,RFFA,1,1.5,Saugeye,140595,5/8/2024,2,M,16-64
129560,RFFA,1,2.5,Blue Catfish,140595,5/8/2024,1,F,65-74
129560,RFFA,1,2.5,Blue Catfish,140595,5/8/2024,1,M,65-74
129559,RFFA,1,1,Black Crappie,140595,5/8/2024,1,M,16-64
129558,RFFA,1,1,Saugeye,140594,5/11/2024,3,M,16-64
129557,RFFA,1,4,Catfish,140594,5/11/2024,1,F,16-64
129557,RFFA,1,4,Catfish,140594,5/11/2024,1,F,65-74
129557,RFFA,1,4,Catfish,140594,5/11/2024,1,M,16-64
129557,RFFA,1,4,Catfish,140594,5/11/2024,1,M,65-74
129557,RFFA,1,4,Catfish,140594,5/11/2024,1,M,<16
129556,RFFA,1,2,Saugeye,140594,5/11/2024,1,M,16-64
129555,RFFA,1,1.5,Catfish,140594,5/11/2024,1,F,65-74
129555,RFFA,1,1.5,Catfish,140594,5/11/2024,1,M,16-64
129555,RFFA,1,1.5,Catfish,140594,5/11/2024,1,M,65-74
129554,RFFA,1,1,Saugeye,140594,5/11/2024,2,M,65-74
129553,RFFA,1,2,Black Crappie,140594,5/11/2024,1,F,16-64
129553,RFFA,1,2,Black Crappie,140594,5/11/2024,2,M,16-64
129541,RFFA,1,1.5,Catfish,140590,5/12/2024,2,M,16-64
129540,RFFA,1,2,Saugeye,140590,5/12/2024,1,M,16-64
129540,RFFA,1,2,Saugeye,140590,5/12/2024,1,M,65-74
129539,RFFA,1,1.5,Black Crappie,140590,5/12/2024,1,F,16-64
129539,RFFA,1,1.5,Black Crappie,140590,5/12/2024,1,F,<16
129539,RFFA,1,1.5,Black Crappie,140590,5/12/2024,1,M,16-64
129539,RFFA,1,1.5,Black Crappie,140590,5/12/2024,1,M,65-74
129539,RFFA,1,1.5,Black Crappie,140590,5/12/2024,1,M,<16
129538,RFFA,1,1,Saugeye,140590,5/12/2024,1,F,65-74
129538,RFFA,1,1,Saugeye,140590,5/12/2024,1,M,65-74
129537,RFFA,1,2,Channel Catfish,140590,5/12/2024,1,M,65-74
129537,RFFA,1,2,Channel Catfish,140590,5/12/2024,2,M,16-64
129536,RFFA,1,2,Saugeye,140590,5/12/2024,1,F,16-64
129536,RFFA,1,2,Saugeye,140590,5/12/2024,1,M,65-74
129536,RFFA,1,2,Saugeye,140590,5/12/2024,1,M,<16
129535,RFFA,1,1.5,Black Crappie,140590,5/12/2024,1,F,16-64
129534,RFFA,1,1.5,Saugeye,140590,5/12/2024,1,M,16-64
129534,RFFA,1,1.5,Saugeye,140590,5/12/2024,1,M,<16
129528,HISB,1,6,Pomoxis,140583,5/21/2024,2,M,16-64
129527,HISB,1,1,Pomoxis,140582,5/19/2024,1,M,16-64
129526,HISB,1,1.5,Catfish,140582,5/19/2024,1,M,16-64
129525,HISB,1,1.5,Catfish,140581,5/18/2024,1,M,16-64
129525,HISB,1,1.5,Catfish,140581,5/18/2024,2,M,<16
129524,HISB,1,0.5,Pomoxis,140581,5/18/2024,1,M,16-64
129523,HISB,1,2,Pomoxis,140580,5/17/2024,1,M,65-74
129522,HISB,1,2,Catfish,140579,5/12/2024,1,F,16-64
129522,HISB,1,2,Catfish,140579,5/12/2024,1,M,16-64
129521,HISB,1,1.5,Catfish,140579,5/12/2024,2,M,16-64
129520,HISB,1,2,Pomoxis,140579,5/12/2024,1,M,65-74
129519,HISB,1,1,Catfish,140578,5/11/2024,2,M,16-64
129518,HISB,1,1,Pomoxis,140578,5/11/2024,1,F,16-64
129518,HISB,1,1,Pomoxis,140578,5/11/2024,1,M,16-64
129517,HISB,1,1,Channel Catfish,140578,5/11/2024,2,M,16-64
129516,HISB,1,3,Catfish,140577,5/7/2024,3,M,16-64
129515,HISB,1,1.5,Pomoxis,140576,5/5/2024,1,M,16-64
129515,HISB,1,1.5,Pomoxis,140576,5/5/2024,1,M,<16
129514,HISB,1,2,Catfish,140576,5/5/2024,2,M,16-64
129513,HISB,1,1,Catfish,140575,5/4/2024,2,M,16-64
129512,HISB,1,2,Catfish,140575,5/4/2024,1,F,16-64
129512,HISB,1,2,Catfish,140575,5/4/2024,1,M,16-64
129511,HISB,1,2,Pomoxis,140575,5/4/2024,2,F,<16
129511,HISB,1,2,Pomoxis,140575,5/4/2024,4,M,<16
129510,HISB,1,2,Channel Catfish,140574,5/3/2024,2,M,16-64
129509,HISB,1,1.5,Pomoxis,140574,5/3/2024,1,M,<16
129508,HISB,1,1.5,Pomoxis,140574,5/3/2024,1,M,16-64
129508,HISB,1,1.5,Pomoxis,140574,5/3/2024,2,M,<16
129507,HISB,1,0.25,Gizzard Shad,140573,5/2/2024,1,M,<16
129506,HISB,1,2.5,Pomoxis,140573,5/2/2024,1,M,65-74
129505,RFFA,1,3,Saugeye,140572,5/17/2024,1,M,16-64
129504,RFFA,1,1,Saugeye,140572,5/17/2024,1,M,16-64
129498,RFFA,1,1,Wiper - W x S Bass,140570,5/18/2024,1,M,65-74
129497,RFFA,1,1,Saugeye,140570,5/18/2024,1,M,16-64
129496,RFFA,1,1.5,Catfish,140570,5/18/2024,1,F,16-64
129496,RFFA,1,1.5,Catfish,140570,5/18/2024,1,M,16-64
129495,RFFA,1,2,Black Crappie,140570,5/18/2024,1,F,16-64
129495,RFFA,1,2,Black Crappie,140570,5/18/2024,1,F,65-74
129495,RFFA,1,2,Black Crappie,140570,5/18/2024,1,M,16-64
129494,RFFA,1,1,Saugeye,140570,5/18/2024,1,M,16-64
129494,RFFA,1,1,Saugeye,140570,5/18/2024,1,M,65-74
129493,RFFA,1,2,Saugeye,140569,5/19/2024,1,F,16-64
129493,RFFA,1,2,Saugeye,140569,5/19/2024,1,M,16-64
129493,RFFA,1,2,Saugeye,140569,5/19/2024,2,M,65-74
129492,RFFA,1,2.5,Wiper - W x S Bass,140569,5/19/2024,1,M,<16
129492,RFFA,1,2.5,Wiper - W x S Bass,140569,5/19/2024,2,M,16-64
129491,RFFA,1,1,Black Crappie,140569,5/19/2024,4,M,<16
129490,RFFA,1,1.5,Catfish,140569,5/19/2024,2,M,16-64
129489,RFFA,1,2,Saugeye,140569,5/19/2024,1,F,16-64
129489,RFFA,1,2,Saugeye,140569,5/19/2024,1,M,16-64
129440,RFFA,1,0.5,***No Fish***,140521,3/1/2024,1,M,16-64
129439,RFFA,1,2,Saugeye,140520,3/11/2024,1,M,16-64
129438,RFFA,1,2,Largemouth Bass,140520,3/11/2024,3,M,16-64
129437,RFFA,1,2,Saugeye,140520,3/11/2024,2,M,16-64
129436,RFFA,1,1,LONGNOSE GAR,140520,3/11/2024,2,M,16-64
129435,RFFA,1,2.5,Catfish,140520,3/11/2024,1,F,16-64
129435,RFFA,1,2.5,Catfish,140520,3/11/2024,1,M,16-64
129434,RFFA,1,0.5,Saugeye,140520,3/11/2024,1,M,16-64
129433,RFFA,1,5.5,Saugeye,140520,3/11/2024,1,M,65-74
129428,RFFA,1,2.5,Saugeye,140516,3/15/2024,1,M,16-64
129427,RFFA,1,1,Catfish,140516,3/15/2024,1,M,16-64
129427,RFFA,1,1,Catfish,140516,3/15/2024,2,M,<16
129426,RFFA,1,2,***No Fish***,140515,3/16/2024,3,M,16-64
129425,RFFA,1,0.5,Largemouth Bass,140515,3/16/2024,1,M,16-64
129424,RFFA,1,0.5,***No Fish***,140515,3/16/2024,1,M,16-64
129423,RFFA,1,0.5,Catfish,140515,3/16/2024,2,M,16-64
129422,RFFA,1,1,Catfish,140515,3/16/2024,1,M,16-64
129422,RFFA,1,1,Catfish,140515,3/16/2024,1,M,<16
129421,RFFA,1,1.5,Saugeye,140515,3/16/2024,1,M,16-64
129420,RFFA,1,1,Largemouth Bass,140515,3/16/2024,1,M,16-64
129419,RFFA,1,0.5,Catfish,140515,3/16/2024,2,F,<16
129419,RFFA,1,0.5,Catfish,140515,3/16/2024,2,M,16-64
129411,HISB,1,10,Pomoxis,140511,4/29/2024,2,M,<16
129411,HISB,1,10,Pomoxis,140511,4/29/2024,3,M,16-64
129410,HISB,1,2,Pomoxis,140511,4/29/2024,1,F,16-64
129410,HISB,1,2,Pomoxis,140511,4/29/2024,1,M,16-64
129409,HISB,1,1,Pomoxis,140510,4/28/2024,1,M,16-64
129408,HISB,1,1.5,Pomoxis,140510,4/28/2024,1,M,65-74
129407,HISB,1,2,Catfish,140509,4/27/2024,1,F,16-64
129407,HISB,1,2,Catfish,140509,4/27/2024,1,M,16-64
129406,HISB,1,1.5,Pomoxis,140509,4/27/2024,2,M,16-64
129405,HISB,1,2,Catfish,140509,4/27/2024,2,M,16-64
129404,HISB,1,3,Pomoxis,140509,4/27/2024,1,F,16-64
129404,HISB,1,3,Pomoxis,140509,4/27/2024,2,M,16-64
129403,HISB,1,4,Pomoxis,140506,4/26/2024,1,M,16-64
129402,HISB,1,3,Pomoxis,140506,4/26/2024,1,M,65-74
129401,HISB,1,6,Pomoxis,140506,4/26/2024,2,M,16-64
129400,HISB,1,1,Pomoxis,140506,4/26/2024,1,M,65-74
129349,RFFA,1,0.5,Wiper - W x S Bass,140497,3/23/2024,2,M,16-64
129348,RFFA,1,5,Walleye,140497,3/23/2024,1,M,16-64
129347,RFFA,1,6,Walleye,140497,3/23/2024,1,M,16-64
129346,RFFA,1,1,Largemouth Bass,140497,3/23/2024,1,M,16-64
129345,RFFA,1,3,White Bass,140497,3/23/2024,1,M,16-64
129344,RFFA,1,1,Catfish,140497,3/23/2024,3,M,16-64
129340,RFFA,1,2,Catfish,140491,3/29/2024,1,F,16-64
129340,RFFA,1,2,Catfish,140491,3/29/2024,1,M,75+
129340,RFFA,1,2,Catfish,140491,3/29/2024,3,M,16-64
129339,RFFA,1,2,White Bass,140491,3/29/2024,2,M,16-64
129338,RFFA,1,1,Saugeye,140491,3/29/2024,1,F,16-64
129338,RFFA,1,1,Saugeye,140491,3/29/2024,1,M,16-64
129337,RFFA,1,2,White Bass,140491,3/29/2024,1,M,16-64
129336,RFFA,1,1,Catfish,140491,3/29/2024,1,M,16-64
129335,RFFA,1,3,White Bass,140491,3/29/2024,1,M,16-64
129334,RFFA,1,9.5,Catfish,140491,3/29/2024,2,M,16-64
129045,RFFA,1,0.5,Sauger,140381,3/13/2024,1,M,16-64
129044,HISB,1,0.75,Pomoxis,140380,4/22/2024,1,M,16-64
129043,HISB,1,2,Pomoxis,140379,4/18/2024,2,M,16-64
129042,HISB,1,2,Pomoxis,140379,4/18/2024,1,M,16-64
129041,HISB,1,4,Pomoxis,140377,4/14/2024,1,M,65-74
129040,HISB,1,1.5,***No Fish***,140377,4/14/2024,1,F,<16
129040,HISB,1,1.5,***No Fish***,140377,4/14/2024,1,M,16-64
129040,HISB,1,1.5,***No Fish***,140377,4/14/2024,1,M,<16
129039,HISB,1,1.5,Pomoxis,140374,4/9/2024,1,M,65-74
129038,HISB,1,1,Pomoxis,140373,4/7/2024,1,M,16-64
129037,HISB,1,2,Pomoxis,140372,4/6/2024,2,M,16-64
129036,HISB,1,0.5,Pomoxis,140371,4/5/2024,1,M,16-64
129035,HISB,1,2,Catfish,140369,3/31/2024,3,M,16-64
129034,HISB,1,2,Pomoxis,140369,3/31/2024,1,M,16-64
129033,HISB,1,0.5,Catfish,140365,3/24/2024,1,M,16-64
129032,HISB,1,1,Catfish,140365,3/24/2024,1,M,16-64
129031,HISB,1,2.5,Channel Catfish,140363,3/19/2024,1,M,16-64
129030,HISB,1,5,Catfish,140362,3/16/2024,1,F,16-64
129030,HISB,1,5,Catfish,140362,3/16/2024,1,M,16-64
129029,HISB,1,4,Pomoxis,140362,3/16/2024,1,F,16-64
129029,HISB,1,4,Pomoxis,140362,3/16/2024,1,M,16-64
129028,HISB,1,4,Pomoxis,140362,3/16/2024,1,M,16-64
129027,HISB,1,4,White Crappie,140361,3/15/2024,1,M,65-74
129026,HISB,1,5,Catfish,140345,3/9/2024,1,M,16-64
129026,HISB,1,5,Catfish,140345,3/9/2024,1,M,<16
129025,HISB,1,1,Pomoxis,140250,3/6/2024,1,M,16-64
129024,HISB,3,4,Pomoxis,140250,3/6/2024,1,M,16-64
128977,RFFA,1,1,White Crappie,140285,3/30/2024,2,M,16-64
128976,RFFA,1,1,Largemouth Bass,140285,3/30/2024,1,M,75+
128975,RFFA,1,2,White Crappie,140285,3/30/2024,1,M,16-64
128974,RFFA,1,3,Saugeye,140285,3/30/2024,1,F,16-64
128974,RFFA,1,3,Saugeye,140285,3/30/2024,1,M,16-64
128973,RFFA,1,0.75,Largemouth Bass,140285,3/30/2024,1,M,16-64
128972,RFFA,1,6,Saugeye,140285,3/30/2024,1,M,16-64
128972,RFFA,1,6,Saugeye,140285,3/30/2024,1,M,<16
128971,RFFA,1,2,Catfish,140285,3/30/2024,1,M,16-64
128970,RFFA,1,0.75,Catfish,140285,3/30/2024,1,F,16-64
128970,RFFA,1,0.75,Catfish,140285,3/30/2024,1,M,16-64
128969,RFFA,1,0.5,Saugeye,140283,4/1/2024,1,M,16-64
128968,RFFA,1,1,Catfish,140283,4/1/2024,1,F,16-64
128968,RFFA,1,1,Catfish,140283,4/1/2024,1,M,16-64
128967,RFFA,1,2,Catfish,140283,4/1/2024,1,F,16-64
128967,RFFA,1,2,Catfish,140283,4/1/2024,1,M,16-64
128965,RFFA,1,2.5,Catfish,140281,4/6/2024,1,M,16-64
128963,RFFA,1,2,Saugeye,140279,4/7/2024,1,M,75+
128962,RFFA,1,1,Saugeye,140278,4/9/2024,2,M,65-74
128961,RFFA,1,3.5,Catfish,140278,4/9/2024,1,M,65-74
128958,RFFA,1,1,Catfish,140276,4/11/2024,1,M,65-74
128956,RFFA,1,3,Saugeye,140274,4/13/2024,1,F,16-64
128956,RFFA,1,3,Saugeye,140274,4/13/2024,2,M,16-64
128955,RFFA,1,2,White Bass,140274,4/13/2024,1,M,16-64
128954,RFFA,1,2,Catfish,140274,4/13/2024,1,F,16-64
128954,RFFA,1,2,Catfish,140274,4/13/2024,1,M,16-64
128953,RFFA,1,2,White Bass,140274,4/13/2024,1,M,16-64
128952,RFFA,1,5,White Bass,140274,4/13/2024,1,M,16-64
128950,RFFA,1,2,White Crappie,140274,4/13/2024,1,M,16-64
128949,RFFA,1,1,Saugeye,140274,4/13/2024,1,M,16-64
128948,RFFA,1,2,White Bass,140274,4/13/2024,1,F,16-64
128948,RFFA,1,2,White Bass,140274,4/13/2024,2,M,16-64
128947,RFFA,1,0.5,White Bass,140274,4/13/2024,1,M,16-64
128943,RFFA,1,2.5,White Bass,140271,4/14/2024,1,M,65-74
128941,RFFA,1,1,White Crappie,140271,4/14/2024,2,M,16-64
128939,RFFA,1,1,White Crappie,140271,4/14/2024,1,M,16-64
128937,RFFA,1,2.5,Catfish,140271,4/14/2024,2,M,16-64
128936,RFFA,1,1.5,Catfish,140271,4/14/2024,1,M,16-64
128934,RFFA,1,3.5,Catfish,140271,4/14/2024,1,F,<16
128934,RFFA,1,3.5,Catfish,140271,4/14/2024,1,M,<16
128934,RFFA,1,3.5,Catfish,140271,4/14/2024,2,M,16-64
128934,RFFA,1,3.5,Catfish,140271,4/14/2024,3,F,16-64
128933,RFFA,1,1,Catfish,140271,4/14/2024,1,M,16-64
128932,RFFA,1,1,Catfish,140271,4/14/2024,2,M,16-64
128917,HISB,1,0.25,Flathead Catfish,140250,3/6/2024,1,F,16-64
128917,HISB,1,0.25,Flathead Catfish,140250,3/6/2024,1,M,16-64
128780,RFFA,1,0.5,LONGNOSE GAR,140089,8/12/2023,2,M,16-64
128780,RFFA,1,0.5,LONGNOSE GAR,140089,8/12/2023,2,M,<16
128779,RFFA,1,4,***No Fish***,140089,8/12/2023,3,M,16-64
128778,RFFA,1,1.5,Largemouth Bass,140089,8/12/2023,1,M,16-64
128777,RFFA,1,2.5,Catfish,140089,8/12/2023,2,M,16-64
128762,RFFA,1,0.75,***No Fish***,140086,8/15/2023,1,M,16-64
128762,RFFA,1,0.75,***No Fish***,140086,8/15/2023,1,M,<16
128761,RFFA,1,1.5,***No Fish***,140086,8/15/2023,1,M,16-64
128760,RFFA,1,1,***No Fish***,140086,8/15/2023,2,M,16-64
128759,RFFA,1,0.5,***No Fish***,140085,8/18/2023,1,M,<16
128750,RFFA,1,1.5,LONGNOSE GAR,140081,8/31/2023,1,M,16-64
128749,RFFA,1,2,***No Fish***,140081,8/31/2023,2,M,16-64
128748,RFFA,1,1,Walleye,140081,8/31/2023,1,M,16-64
128747,RFFA,1,4,Wiper - W x S Bass,140081,8/31/2023,1,M,65-74
128742,RFFA,1,8,***No Fish***,140076,9/1/2023,1,M,16-64
128741,RFFA,1,3,Catfish,140076,9/1/2023,2,M,16-64
128740,RFFA,1,1.25,Catfish,140076,9/1/2023,2,M,16-64
128739,RFFA,1,1,Largemouth Bass,140076,9/1/2023,2,M,16-64
128738,RFFA,1,0.5,***No Fish***,140076,9/1/2023,1,M,16-64
128737,RFFA,1,0.25,***No Fish***,140076,9/1/2023,1,M,<16
128736,RFFA,1,2,Catfish,140075,9/2/2023,1,M,<16
128735,RFFA,1,5,Largemouth Bass,140075,9/2/2023,1,M,16-64
128722,RFFA,1,2,***No Fish***,140062,9/3/2023,2,M,16-64
128721,RFFA,1,2,Largemouth Bass,140062,9/3/2023,1,M,16-64
128720,RFFA,1,1.5,Common Carp,140062,9/3/2023,1,M,16-64
128719,RFFA,1,1.5,Catfish,140061,9/5/2023,2,M,16-64
128718,RFFA,1,0.75,***No Fish***,140061,9/5/2023,1,F,16-64
128718,RFFA,1,0.75,***No Fish***,140061,9/5/2023,1,M,16-64
128717,RFFA,1,1,***No Fish***,140061,9/5/2023,2,M,16-64
128708,RFFA,1,2,***No Fish***,140058,9/8/2023,1,F,16-64
128708,RFFA,1,2,***No Fish***,140058,9/8/2023,1,M,16-64
128707,RFFA,1,3,Blue Catfish,140058,9/8/2023,1,F,16-64
128707,RFFA,1,3,Blue Catfish,140058,9/8/2023,1,M,16-64
128706,RFFA,1,0.25,***No Fish***,140057,8/24/2023,1,M,16-64
128696,RFFA,1,0.25,***No Fish***,140054,9/16/2023,2,M,16-64
