agency,site,date,year,impd,cfs,id
USGS,06891500,2006-08-27,2006,CLSB,200,CLSB2006
USGS,06891500,2006-08-28,2006,CLSB,65,CLSB2006
USGS,06891500,2006-08-29,2006,CLSB,38.5,CLSB2006
USGS,06891500,2006-08-30,2006,CLSB,30.1,CLSB2006
USGS,06891500,2006-08-31,2006,CLSB,26.2,CLSB2006
USGS,06891500,2006-09-01,2006,CLSB,24.2,CLSB2006
USGS,06891500,2006-09-02,2006,CLSB,22.8,CLSB2006
USGS,06891500,2006-09-03,2006,CLSB,22.3,CLSB2006
USGS,06891500,2006-09-04,2006,CLSB,21.8,CLSB2006
USGS,06891500,2006-09-05,2006,CLSB,21.5,CLSB2006
USGS,06891500,2006-09-06,2006,CLSB,21.1,CLSB2006
USGS,06891500,2006-09-07,2006,CLSB,20.9,CLSB2006
USGS,06891500,2006-09-08,2006,CLSB,21,CLSB2006
USGS,06891500,2006-09-09,2006,CLSB,21,CLSB2006
USGS,06891500,2006-09-10,2006,CLSB,23.7,CLSB2006
USGS,06891500,2006-09-11,2006,CLSB,21.8,CLSB2006
USGS,06891500,2006-09-12,2006,CLSB,21.6,CLSB2006
USGS,06891500,2006-09-13,2006,CLSB,21.4,CLSB2006
USGS,06891500,2006-09-14,2006,CLSB,21.1,CLSB2006
USGS,06891500,2006-09-15,2006,CLSB,20.8,CLSB2006
USGS,06891500,2006-09-16,2006,CLSB,21.6,CLSB2006
USGS,06891500,2006-09-17,2006,CLSB,27.8,CLSB2006
USGS,06891500,2006-09-18,2006,CLSB,23,CLSB2006
USGS,06891500,2006-09-19,2006,CLSB,22.7,CLSB2006
USGS,06891500,2006-09-20,2006,CLSB,22.4,CLSB2006
USGS,06891500,2006-09-21,2006,CLSB,29.1,CLSB2006
USGS,06891500,2006-09-22,2006,CLSB,35.6,CLSB2006
USGS,06891500,2006-09-23,2006,CLSB,24.3,CLSB2006
USGS,06891500,2006-09-24,2006,CLSB,23.5,CLSB2006
USGS,06891500,2006-09-25,2006,CLSB,23.1,CLSB2006
USGS,06891500,2006-09-26,2006,CLSB,22.9,CLSB2006
USGS,06891500,2006-09-27,2006,CLSB,22.5,CLSB2006
USGS,06891500,2006-09-28,2006,CLSB,23,CLSB2006
USGS,06891500,2006-09-29,2006,CLSB,23.1,CLSB2006
USGS,06891500,2006-09-30,2006,CLSB,23.1,CLSB2006
USGS,06891500,2006-10-01,2006,CLSB,22.6,CLSB2006
USGS,06891500,2006-10-02,2006,CLSB,22.7,CLSB2006
USGS,06891500,2006-10-03,2006,CLSB,20.3,CLSB2006
USGS,06891500,2006-10-04,2006,CLSB,2.95,CLSB2006
USGS,06891500,2006-10-05,2006,CLSB,0.9,CLSB2006
USGS,06891500,2006-10-06,2006,CLSB,0.66,CLSB2006
USGS,06891500,2006-10-07,2006,CLSB,0.68,CLSB2006
USGS,06891500,2006-10-08,2006,CLSB,0.57,CLSB2006
USGS,06891500,2006-10-09,2006,CLSB,0.68,CLSB2006
USGS,06891500,2006-10-10,2006,CLSB,2.71,CLSB2006
USGS,06891500,2006-10-11,2006,CLSB,10.3,CLSB2006
USGS,06891500,2006-10-12,2006,CLSB,2.39,CLSB2006
USGS,06891500,2006-10-13,2006,CLSB,2,CLSB2006
USGS,06891500,2006-10-14,2006,CLSB,2.24,CLSB2006
USGS,06891500,2006-10-15,2006,CLSB,28.5,CLSB2006
USGS,06891500,2006-10-16,2006,CLSB,7.02,CLSB2006
USGS,06891500,2006-10-17,2006,CLSB,4.86,CLSB2006
USGS,06891500,2006-10-18,2006,CLSB,3.54,CLSB2006
USGS,06891500,2006-10-19,2006,CLSB,3.61,CLSB2006
USGS,06891500,2006-10-20,2006,CLSB,4.12,CLSB2006
USGS,06891500,2006-10-21,2006,CLSB,34.1,CLSB2006
USGS,06891500,2006-10-22,2006,CLSB,13.5,CLSB2006
USGS,06891500,2006-10-23,2006,CLSB,9.35,CLSB2006
USGS,06891500,2006-10-24,2006,CLSB,6.96,CLSB2006
USGS,06891500,2006-10-25,2006,CLSB,7.87,CLSB2006
USGS,06891500,2006-10-26,2006,CLSB,58.1,CLSB2006
USGS,06891500,2006-10-27,2006,CLSB,112,CLSB2006
USGS,06891500,2006-10-28,2006,CLSB,29.5,CLSB2006
USGS,06891500,2006-10-29,2006,CLSB,16.7,CLSB2006
USGS,06891500,2006-10-30,2006,CLSB,11.9,CLSB2006
USGS,06891500,2006-10-31,2006,CLSB,11.1,CLSB2006
USGS,06891500,2012-03-01,2012,CLSB,91.2,CLSB2012
USGS,06891500,2012-03-02,2012,CLSB,63.8,CLSB2012
USGS,06891500,2012-03-03,2012,CLSB,53.2,CLSB2012
USGS,06891500,2012-03-04,2012,CLSB,48.1,CLSB2012
USGS,06891500,2012-03-05,2012,CLSB,32.8,CLSB2012
USGS,06891500,2012-03-06,2012,CLSB,21.1,CLSB2012
USGS,06891500,2012-03-07,2012,CLSB,19.9,CLSB2012
USGS,06891500,2012-03-08,2012,CLSB,32.7,CLSB2012
USGS,06891500,2012-03-09,2012,CLSB,24.2,CLSB2012
USGS,06891500,2012-03-10,2012,CLSB,21.6,CLSB2012
USGS,06891500,2012-03-11,2012,CLSB,32.4,CLSB2012
USGS,06891500,2012-03-12,2012,CLSB,46.4,CLSB2012
USGS,06891500,2012-03-13,2012,CLSB,39.4,CLSB2012
USGS,06891500,2012-03-14,2012,CLSB,31.2,CLSB2012
USGS,06891500,2012-03-15,2012,CLSB,27.2,CLSB2012
USGS,06891500,2012-03-16,2012,CLSB,25.4,CLSB2012
USGS,06891500,2012-03-17,2012,CLSB,23.8,CLSB2012
USGS,06891500,2012-03-18,2012,CLSB,22.4,CLSB2012
USGS,06891500,2012-03-19,2012,CLSB,71.8,CLSB2012
USGS,06891500,2012-03-20,2012,CLSB,290,CLSB2012
USGS,06891500,2012-03-21,2012,CLSB,233,CLSB2012
USGS,06891500,2012-03-22,2012,CLSB,337,CLSB2012
USGS,06891500,2012-03-23,2012,CLSB,248,CLSB2012
USGS,06891500,2012-03-24,2012,CLSB,142,CLSB2012
USGS,06891500,2012-03-25,2012,CLSB,96.6,CLSB2012
USGS,06891500,2012-03-26,2012,CLSB,96.9,CLSB2012
USGS,06891500,2012-03-27,2012,CLSB,113,CLSB2012
USGS,06891500,2012-03-28,2012,CLSB,102,CLSB2012
USGS,06891500,2012-03-29,2012,CLSB,90,CLSB2012
USGS,06891500,2012-03-30,2012,CLSB,84,CLSB2012
USGS,06891500,2012-03-31,2012,CLSB,80.1,CLSB2012
USGS,06891500,2012-04-01,2012,CLSB,77.2,CLSB2012
USGS,06891500,2012-04-02,2012,CLSB,75.5,CLSB2012
USGS,06891500,2012-04-03,2012,CLSB,73.4,CLSB2012
USGS,06891500,2012-04-04,2012,CLSB,77.2,CLSB2012
USGS,06891500,2012-04-05,2012,CLSB,80.6,CLSB2012
USGS,06891500,2012-04-06,2012,CLSB,75.5,CLSB2012
USGS,06891500,2012-04-07,2012,CLSB,73.5,CLSB2012
USGS,06891500,2012-04-08,2012,CLSB,72.2,CLSB2012
USGS,06891500,2012-04-09,2012,CLSB,71.3,CLSB2012
USGS,06891500,2012-04-10,2012,CLSB,70.4,CLSB2012
USGS,06891500,2012-04-11,2012,CLSB,70.4,CLSB2012
USGS,06891500,2012-04-12,2012,CLSB,70.4,CLSB2012
USGS,06891500,2012-04-13,2012,CLSB,72.4,CLSB2012
USGS,06891500,2012-04-14,2012,CLSB,70.7,CLSB2012
USGS,06891500,2012-04-15,2012,CLSB,72.1,CLSB2012
USGS,06891500,2012-04-16,2012,CLSB,69.4,CLSB2012
USGS,06891500,2012-04-17,2012,CLSB,68.7,CLSB2012
USGS,06891500,2012-04-18,2012,CLSB,68.2,CLSB2012
USGS,06891500,2012-04-19,2012,CLSB,67.5,CLSB2012
USGS,06891500,2012-04-20,2012,CLSB,67.6,CLSB2012
USGS,06891500,2012-04-21,2012,CLSB,66.8,CLSB2012
USGS,06891500,2012-04-22,2012,CLSB,66.7,CLSB2012
USGS,06891500,2012-04-23,2012,CLSB,66.4,CLSB2012
USGS,06891500,2012-04-24,2012,CLSB,66.9,CLSB2012
USGS,06891500,2012-04-25,2012,CLSB,53.4,CLSB2012
USGS,06891500,2012-04-26,2012,CLSB,30,CLSB2012
USGS,06891500,2012-04-27,2012,CLSB,30,CLSB2012
USGS,06891500,2012-04-28,2012,CLSB,31.9,CLSB2012
USGS,06891500,2012-04-29,2012,CLSB,69.5,CLSB2012
USGS,06891500,2012-04-30,2012,CLSB,42.5,CLSB2012
USGS,06891500,2012-05-01,2012,CLSB,74.9,CLSB2012
USGS,06891500,2012-05-02,2012,CLSB,49.5,CLSB2012
USGS,06891500,2012-05-03,2012,CLSB,39.9,CLSB2012
USGS,06891500,2012-05-04,2012,CLSB,37.2,CLSB2012
USGS,06891500,2012-05-05,2012,CLSB,33.9,CLSB2012
USGS,06891500,2012-05-06,2012,CLSB,60.5,CLSB2012
USGS,06891500,2012-05-07,2012,CLSB,92.5,CLSB2012
USGS,06891500,2012-05-08,2012,CLSB,42.2,CLSB2012
USGS,06891500,2012-05-09,2012,CLSB,37.9,CLSB2012
USGS,06891500,2012-05-10,2012,CLSB,34.3,CLSB2012
USGS,06891500,2012-05-11,2012,CLSB,30.9,CLSB2012
USGS,06891500,2012-05-12,2012,CLSB,29.4,CLSB2012
USGS,06891500,2012-05-13,2012,CLSB,28.6,CLSB2012
USGS,06891500,2012-05-14,2012,CLSB,27.9,CLSB2012
USGS,06891500,2012-05-15,2012,CLSB,27.3,CLSB2012
USGS,06891500,2012-05-16,2012,CLSB,26.7,CLSB2012
USGS,06891500,2012-05-17,2012,CLSB,25.5,CLSB2012
USGS,06891500,2012-05-18,2012,CLSB,25.2,CLSB2012
USGS,06891500,2012-05-19,2012,CLSB,24.9,CLSB2012
USGS,06891500,2012-05-20,2012,CLSB,24.3,CLSB2012
USGS,06891500,2012-05-21,2012,CLSB,23.4,CLSB2012
USGS,06891500,2012-05-22,2012,CLSB,23.2,CLSB2012
USGS,06891500,2012-05-23,2012,CLSB,23.1,CLSB2012
USGS,06891500,2012-05-24,2012,CLSB,25.8,CLSB2012
USGS,06891500,2012-05-25,2012,CLSB,32.9,CLSB2012
USGS,06891500,2012-05-26,2012,CLSB,26,CLSB2012
USGS,06891500,2012-05-27,2012,CLSB,24,CLSB2012
USGS,06891500,2012-05-28,2012,CLSB,23.3,CLSB2012
USGS,06891500,2012-05-29,2012,CLSB,22.8,CLSB2012
USGS,06891500,2012-05-30,2012,CLSB,27.1,CLSB2012
USGS,06891500,2012-05-31,2012,CLSB,36.2,CLSB2012
USGS,06891500,2012-06-01,2012,CLSB,23.8,CLSB2012
USGS,06891500,2012-06-02,2012,CLSB,22.8,CLSB2012
USGS,06891500,2012-06-03,2012,CLSB,22.5,CLSB2012
USGS,06891500,2012-06-04,2012,CLSB,22.5,CLSB2012
USGS,06891500,2012-06-05,2012,CLSB,21.8,CLSB2012
USGS,06891500,2012-06-06,2012,CLSB,21.5,CLSB2012
USGS,06891500,2012-06-07,2012,CLSB,21.3,CLSB2012
USGS,06891500,2012-06-08,2012,CLSB,21.1,CLSB2012
USGS,06891500,2012-06-09,2012,CLSB,20.9,CLSB2012
USGS,06891500,2012-06-10,2012,CLSB,21.1,CLSB2012
USGS,06891500,2012-06-11,2012,CLSB,24.5,CLSB2012
USGS,06891500,2012-06-12,2012,CLSB,21.9,CLSB2012
USGS,06891500,2012-06-13,2012,CLSB,21.6,CLSB2012
USGS,06891500,2012-06-14,2012,CLSB,21.5,CLSB2012
USGS,06891500,2012-06-15,2012,CLSB,21.3,CLSB2012
USGS,06891500,2012-06-16,2012,CLSB,21.3,CLSB2012
USGS,06891500,2012-06-17,2012,CLSB,21,CLSB2012
USGS,06891500,2012-06-18,2012,CLSB,21,CLSB2012
USGS,06891500,2012-06-19,2012,CLSB,21.1,CLSB2012
USGS,06891500,2012-06-20,2012,CLSB,21.1,CLSB2012
USGS,06891500,2012-06-21,2012,CLSB,58.1,CLSB2012
USGS,06891500,2012-06-22,2012,CLSB,23.4,CLSB2012
USGS,06891500,2012-06-23,2012,CLSB,21.6,CLSB2012
USGS,06891500,2012-06-24,2012,CLSB,21.2,CLSB2012
USGS,06891500,2012-06-25,2012,CLSB,20.9,CLSB2012
USGS,06891500,2012-06-26,2012,CLSB,20.6,CLSB2012
USGS,06891500,2012-06-27,2012,CLSB,20.7,CLSB2012
USGS,06891500,2012-06-28,2012,CLSB,20.5,CLSB2012
USGS,06891500,2012-06-29,2012,CLSB,20.3,CLSB2012
USGS,06891500,2012-06-30,2012,CLSB,20.5,CLSB2012
USGS,06891500,2012-07-01,2012,CLSB,20.4,CLSB2012
USGS,06891500,2012-07-02,2012,CLSB,20.4,CLSB2012
USGS,06891500,2012-07-03,2012,CLSB,20.5,CLSB2012
USGS,06891500,2012-07-04,2012,CLSB,20.8,CLSB2012
USGS,06891500,2012-07-05,2012,CLSB,20.6,CLSB2012
USGS,06891500,2012-07-06,2012,CLSB,20.6,CLSB2012
USGS,06891500,2012-07-07,2012,CLSB,20.7,CLSB2012
USGS,06891500,2012-07-08,2012,CLSB,20.9,CLSB2012
USGS,06891500,2012-07-09,2012,CLSB,23.5,CLSB2012
USGS,06891500,2012-07-10,2012,CLSB,21.2,CLSB2012
USGS,06891500,2012-07-11,2012,CLSB,20.6,CLSB2012
USGS,06891500,2012-07-12,2012,CLSB,21.3,CLSB2012
USGS,06891500,2012-07-13,2012,CLSB,21.6,CLSB2012
USGS,06891500,2012-07-14,2012,CLSB,21.4,CLSB2012
USGS,06891500,2012-07-15,2012,CLSB,20.9,CLSB2012
USGS,06891500,2012-07-16,2012,CLSB,20.7,CLSB2012
USGS,06891500,2012-07-17,2012,CLSB,20.8,CLSB2012
USGS,06891500,2012-07-18,2012,CLSB,20.7,CLSB2012
USGS,06891500,2012-07-19,2012,CLSB,47.6,CLSB2012
USGS,06891500,2012-07-20,2012,CLSB,20.9,CLSB2012
USGS,06891500,2012-07-21,2012,CLSB,20.4,CLSB2012
USGS,06891500,2012-07-22,2012,CLSB,20.4,CLSB2012
USGS,06891500,2012-07-23,2012,CLSB,20.3,CLSB2012
USGS,06891500,2012-07-24,2012,CLSB,20.3,CLSB2012
USGS,06891500,2012-07-25,2012,CLSB,20.9,CLSB2012
USGS,06891500,2012-07-26,2012,CLSB,22,CLSB2012
USGS,06891500,2012-07-27,2012,CLSB,21.1,CLSB2012
USGS,06891500,2012-07-28,2012,CLSB,21,CLSB2012
USGS,06891500,2012-07-29,2012,CLSB,21.1,CLSB2012
USGS,06891500,2012-07-30,2012,CLSB,20.9,CLSB2012
USGS,06891500,2012-07-31,2012,CLSB,21.5,CLSB2012
USGS,06891500,2012-08-01,2012,CLSB,21.2,CLSB2012
USGS,06891500,2012-08-02,2012,CLSB,23.2,CLSB2012
USGS,06891500,2012-08-03,2012,CLSB,21.9,CLSB2012
USGS,06891500,2012-08-04,2012,CLSB,21.6,CLSB2012
USGS,06891500,2012-08-05,2012,CLSB,21.3,CLSB2012
USGS,06891500,2012-08-06,2012,CLSB,21,CLSB2012
USGS,06891500,2012-08-07,2012,CLSB,21.3,CLSB2012
USGS,06891500,2012-08-08,2012,CLSB,21.5,CLSB2012
USGS,06891500,2012-08-09,2012,CLSB,21.5,CLSB2012
USGS,06891500,2012-08-10,2012,CLSB,21.4,CLSB2012
USGS,06891500,2012-08-11,2012,CLSB,21.4,CLSB2012
USGS,06891500,2012-08-12,2012,CLSB,21.3,CLSB2012
USGS,06891500,2012-08-13,2012,CLSB,21.2,CLSB2012
USGS,06891500,2012-08-14,2012,CLSB,22,CLSB2012
USGS,06891500,2012-08-15,2012,CLSB,21.9,CLSB2012
USGS,06891500,2012-08-16,2012,CLSB,21.5,CLSB2012
USGS,06891500,2012-08-17,2012,CLSB,21.6,CLSB2012
USGS,06891500,2012-08-18,2012,CLSB,21.6,CLSB2012
USGS,06891500,2012-08-19,2012,CLSB,21.8,CLSB2012
USGS,06891500,2012-08-20,2012,CLSB,21.7,CLSB2012
USGS,06891500,2012-08-21,2012,CLSB,22.3,CLSB2012
USGS,06891500,2012-08-22,2012,CLSB,22.8,CLSB2012
USGS,06891500,2012-08-23,2012,CLSB,22.9,CLSB2012
USGS,06891500,2012-08-24,2012,CLSB,23.4,CLSB2012
USGS,06891500,2012-08-25,2012,CLSB,30.1,CLSB2012
USGS,06891500,2012-08-26,2012,CLSB,23.7,CLSB2012
USGS,06891500,2012-08-27,2012,CLSB,22.8,CLSB2012
USGS,06891500,2012-08-28,2012,CLSB,22.6,CLSB2012
USGS,06891500,2012-08-29,2012,CLSB,22.6,CLSB2012
USGS,06891500,2012-08-30,2012,CLSB,22.4,CLSB2012
USGS,06891500,2012-08-31,2012,CLSB,25.8,CLSB2012
USGS,06891500,2012-09-01,2012,CLSB,49.8,CLSB2012
USGS,06891500,2012-09-02,2012,CLSB,23.9,CLSB2012
USGS,06891500,2012-09-03,2012,CLSB,22.8,CLSB2012
USGS,06891500,2012-09-04,2012,CLSB,22.5,CLSB2012
USGS,06891500,2012-09-05,2012,CLSB,22.4,CLSB2012
USGS,06891500,2012-09-06,2012,CLSB,22.5,CLSB2012
USGS,06891500,2012-09-07,2012,CLSB,23.8,CLSB2012
USGS,06891500,2012-09-08,2012,CLSB,24.6,CLSB2012
USGS,06891500,2012-09-09,2012,CLSB,23.8,CLSB2012
USGS,06891500,2012-09-10,2012,CLSB,23.4,CLSB2012
USGS,06891500,2012-09-11,2012,CLSB,23.4,CLSB2012
USGS,06891500,2012-09-12,2012,CLSB,23.5,CLSB2012
USGS,06891500,2012-09-13,2012,CLSB,28.7,CLSB2012
USGS,06891500,2012-09-14,2012,CLSB,30.1,CLSB2012
USGS,06891500,2012-09-15,2012,CLSB,25.1,CLSB2012
USGS,06891500,2012-09-16,2012,CLSB,24.8,CLSB2012
USGS,06891500,2012-09-17,2012,CLSB,24.6,CLSB2012
USGS,06891500,2012-09-18,2012,CLSB,24.8,CLSB2012
USGS,06891500,2012-09-19,2012,CLSB,24.3,CLSB2012
USGS,06891500,2012-09-20,2012,CLSB,24.3,CLSB2012
USGS,06891500,2012-09-21,2012,CLSB,24.1,CLSB2012
USGS,06891500,2012-09-22,2012,CLSB,24.4,CLSB2012
USGS,06891500,2012-09-23,2012,CLSB,24.3,CLSB2012
USGS,06891500,2012-09-24,2012,CLSB,24.2,CLSB2012
USGS,06891500,2012-09-25,2012,CLSB,24.1,CLSB2012
USGS,06891500,2012-09-26,2012,CLSB,26.9,CLSB2012
USGS,06891500,2012-09-27,2012,CLSB,27.4,CLSB2012
USGS,06891500,2012-09-28,2012,CLSB,25.6,CLSB2012
USGS,06891500,2012-09-29,2012,CLSB,25.4,CLSB2012
USGS,06891500,2012-09-30,2012,CLSB,25.6,CLSB2012
USGS,06891500,2012-10-01,2012,CLSB,21.7,CLSB2012
USGS,06891500,2012-10-02,2012,CLSB,4.96,CLSB2012
USGS,06891500,2012-10-03,2012,CLSB,2.96,CLSB2012
USGS,06891500,2012-10-04,2012,CLSB,3.89,CLSB2012
USGS,06891500,2012-10-05,2012,CLSB,5.82,CLSB2012
USGS,06891500,2012-10-06,2012,CLSB,6.14,CLSB2012
USGS,06891500,2012-10-07,2012,CLSB,6.19,CLSB2012
USGS,06891500,2012-10-08,2012,CLSB,6.19,CLSB2012
USGS,06891500,2012-10-09,2012,CLSB,6.05,CLSB2012
USGS,06891500,2012-10-10,2012,CLSB,6.54,CLSB2012
USGS,06891500,2012-10-11,2012,CLSB,6.19,CLSB2012
USGS,06891500,2012-10-12,2012,CLSB,6.09,CLSB2012
USGS,06891500,2012-10-13,2012,CLSB,26.4,CLSB2012
USGS,06891500,2012-10-14,2012,CLSB,25.1,CLSB2012
USGS,06891500,2012-10-15,2012,CLSB,8.46,CLSB2012
USGS,06891500,2012-10-16,2012,CLSB,7.56,CLSB2012
USGS,06891500,2012-10-17,2012,CLSB,6.45,CLSB2012
USGS,06891500,2012-10-18,2012,CLSB,7.6,CLSB2012
USGS,06891500,2012-10-19,2012,CLSB,7.32,CLSB2012
USGS,06891500,2012-10-20,2012,CLSB,7.28,CLSB2012
USGS,06891500,2012-10-21,2012,CLSB,7.16,CLSB2012
USGS,06891500,2012-10-22,2012,CLSB,7.37,CLSB2012
USGS,06891500,2012-10-23,2012,CLSB,7.57,CLSB2012
USGS,06891500,2012-10-24,2012,CLSB,8.19,CLSB2012
USGS,06891500,2012-10-25,2012,CLSB,8.03,CLSB2012
USGS,06891500,2012-10-26,2012,CLSB,7.83,CLSB2012
USGS,06891500,2012-10-27,2012,CLSB,7.66,CLSB2012
USGS,06891500,2012-10-28,2012,CLSB,7.69,CLSB2012
USGS,06891500,2012-10-29,2012,CLSB,7.61,CLSB2012
USGS,06891500,2012-10-30,2012,CLSB,7.23,CLSB2012
USGS,06891500,2012-10-31,2012,CLSB,7.13,CLSB2012
USGS,06891500,2013-03-01,2013,CLSB,7.23,CLSB2013
USGS,06891500,2013-03-02,2013,CLSB,6.75,CLSB2013
USGS,06891500,2013-03-03,2013,CLSB,9.98,CLSB2013
USGS,06891500,2013-03-04,2013,CLSB,16.7,CLSB2013
USGS,06891500,2013-03-05,2013,CLSB,15.7,CLSB2013
USGS,06891500,2013-03-06,2013,CLSB,9.75,CLSB2013
USGS,06891500,2013-03-07,2013,CLSB,8.63,CLSB2013
USGS,06891500,2013-03-08,2013,CLSB,9.12,CLSB2013
USGS,06891500,2013-03-09,2013,CLSB,49,CLSB2013
USGS,06891500,2013-03-10,2013,CLSB,31,CLSB2013
USGS,06891500,2013-03-11,2013,CLSB,10.6,CLSB2013
USGS,06891500,2013-03-12,2013,CLSB,7.52,CLSB2013
USGS,06891500,2013-03-13,2013,CLSB,6.45,CLSB2013
USGS,06891500,2013-03-14,2013,CLSB,6.03,CLSB2013
USGS,06891500,2013-03-15,2013,CLSB,5.99,CLSB2013
USGS,06891500,2013-03-16,2013,CLSB,6.02,CLSB2013
USGS,06891500,2013-03-17,2013,CLSB,6.16,CLSB2013
USGS,06891500,2013-03-18,2013,CLSB,7.14,CLSB2013
USGS,06891500,2013-03-19,2013,CLSB,7.02,CLSB2013
USGS,06891500,2013-03-20,2013,CLSB,7.11,CLSB2013
USGS,06891500,2013-03-21,2013,CLSB,5.38,CLSB2013
USGS,06891500,2013-03-22,2013,CLSB,5.34,CLSB2013
USGS,06891500,2013-03-23,2013,CLSB,5.86,CLSB2013
USGS,06891500,2013-03-24,2013,CLSB,12.7,CLSB2013
USGS,06891500,2013-03-25,2013,CLSB,8.85,CLSB2013
USGS,06891500,2013-03-26,2013,CLSB,8.74,CLSB2013
USGS,06891500,2013-03-27,2013,CLSB,10.8,CLSB2013
USGS,06891500,2013-03-28,2013,CLSB,10.1,CLSB2013
USGS,06891500,2013-03-29,2013,CLSB,8.24,CLSB2013
USGS,06891500,2013-03-30,2013,CLSB,7.86,CLSB2013
USGS,06891500,2013-03-31,2013,CLSB,7.1,CLSB2013
USGS,06891500,2013-04-01,2013,CLSB,7.16,CLSB2013
USGS,06891500,2013-04-02,2013,CLSB,5.28,CLSB2013
USGS,06891500,2013-04-03,2013,CLSB,2.46,CLSB2013
USGS,06891500,2013-04-04,2013,CLSB,6.8,CLSB2013
USGS,06891500,2013-04-05,2013,CLSB,15,CLSB2013
USGS,06891500,2013-04-06,2013,CLSB,30.3,CLSB2013
USGS,06891500,2013-04-07,2013,CLSB,30.4,CLSB2013
USGS,06891500,2013-04-08,2013,CLSB,28.9,CLSB2013
USGS,06891500,2013-04-09,2013,CLSB,26.4,CLSB2013
USGS,06891500,2013-04-10,2013,CLSB,61.2,CLSB2013
USGS,06891500,2013-04-11,2013,CLSB,33.6,CLSB2013
USGS,06891500,2013-04-12,2013,CLSB,26.4,CLSB2013
USGS,06891500,2013-04-13,2013,CLSB,24,CLSB2013
USGS,06891500,2013-04-14,2013,CLSB,23.2,CLSB2013
USGS,06891500,2013-04-15,2013,CLSB,24.3,CLSB2013
USGS,06891500,2013-04-16,2013,CLSB,22.7,CLSB2013
USGS,06891500,2013-04-17,2013,CLSB,24.3,CLSB2013
USGS,06891500,2013-04-18,2013,CLSB,41,CLSB2013
USGS,06891500,2013-04-19,2013,CLSB,24.1,CLSB2013
USGS,06891500,2013-04-20,2013,CLSB,22.8,CLSB2013
USGS,06891500,2013-04-21,2013,CLSB,22.7,CLSB2013
USGS,06891500,2013-04-22,2013,CLSB,22.2,CLSB2013
USGS,06891500,2013-04-23,2013,CLSB,51.4,CLSB2013
USGS,06891500,2013-04-24,2013,CLSB,30.4,CLSB2013
USGS,06891500,2013-04-25,2013,CLSB,24.7,CLSB2013
USGS,06891500,2013-04-26,2013,CLSB,33,CLSB2013
USGS,06891500,2013-04-27,2013,CLSB,60.7,CLSB2013
USGS,06891500,2013-04-28,2013,CLSB,66.1,CLSB2013
USGS,06891500,2013-04-29,2013,CLSB,41.3,CLSB2013
USGS,06891500,2013-04-30,2013,CLSB,31.6,CLSB2013
USGS,06891500,2013-05-01,2013,CLSB,27.5,CLSB2013
USGS,06891500,2013-05-02,2013,CLSB,56.9,CLSB2013
USGS,06891500,2013-05-03,2013,CLSB,43.6,CLSB2013
USGS,06891500,2013-05-04,2013,CLSB,52.8,CLSB2013
USGS,06891500,2013-05-05,2013,CLSB,43.1,CLSB2013
USGS,06891500,2013-05-06,2013,CLSB,35.8,CLSB2013
USGS,06891500,2013-05-07,2013,CLSB,31.5,CLSB2013
USGS,06891500,2013-05-08,2013,CLSB,31.5,CLSB2013
USGS,06891500,2013-05-09,2013,CLSB,87.5,CLSB2013
USGS,06891500,2013-05-10,2013,CLSB,39.5,CLSB2013
USGS,06891500,2013-05-11,2013,CLSB,35,CLSB2013
USGS,06891500,2013-05-12,2013,CLSB,32.5,CLSB2013
USGS,06891500,2013-05-13,2013,CLSB,29.7,CLSB2013
USGS,06891500,2013-05-14,2013,CLSB,28.7,CLSB2013
USGS,06891500,2013-05-15,2013,CLSB,25.1,CLSB2013
USGS,06891500,2013-05-16,2013,CLSB,24.3,CLSB2013
USGS,06891500,2013-05-17,2013,CLSB,24.2,CLSB2013
USGS,06891500,2013-05-18,2013,CLSB,24,CLSB2013
USGS,06891500,2013-05-19,2013,CLSB,33.4,CLSB2013
USGS,06891500,2013-05-20,2013,CLSB,31.7,CLSB2013
USGS,06891500,2013-05-21,2013,CLSB,24,CLSB2013
USGS,06891500,2013-05-22,2013,CLSB,22.9,CLSB2013
USGS,06891500,2013-05-23,2013,CLSB,22.4,CLSB2013
USGS,06891500,2013-05-24,2013,CLSB,21.8,CLSB2013
USGS,06891500,2013-05-25,2013,CLSB,21.6,CLSB2013
USGS,06891500,2013-05-26,2013,CLSB,21.6,CLSB2013
USGS,06891500,2013-05-27,2013,CLSB,279,CLSB2013
USGS,06891500,2013-05-28,2013,CLSB,66.4,CLSB2013
USGS,06891500,2013-05-29,2013,CLSB,36.2,CLSB2013
USGS,06891500,2013-05-30,2013,CLSB,62.4,CLSB2013
USGS,06891500,2013-05-31,2013,CLSB,1120,CLSB2013
USGS,06891500,2013-06-01,2013,CLSB,267,CLSB2013
USGS,06891500,2013-06-02,2013,CLSB,94.2,CLSB2013
USGS,06891500,2013-06-03,2013,CLSB,61.3,CLSB2013
USGS,06891500,2013-06-04,2013,CLSB,49.2,CLSB2013
USGS,06891500,2013-06-05,2013,CLSB,45,CLSB2013
USGS,06891500,2013-06-06,2013,CLSB,39.1,CLSB2013
USGS,06891500,2013-06-07,2013,CLSB,32.3,CLSB2013
USGS,06891500,2013-06-08,2013,CLSB,30.2,CLSB2013
USGS,06891500,2013-06-09,2013,CLSB,50.6,CLSB2013
USGS,06891500,2013-06-10,2013,CLSB,30.7,CLSB2013
