impd,date,month,year,cfs
CLSB,2013-03-01,3,2013,7
CLSB,2013-03-02,3,2013,7
CLSB,2013-03-03,3,2013,10
CLSB,2013-03-04,3,2013,17
CLSB,2013-03-05,3,2013,16
CLSB,2013-03-06,3,2013,10
CLSB,2013-03-07,3,2013,9
CLSB,2013-03-08,3,2013,9
CLSB,2013-03-09,3,2013,49
CLSB,2013-03-10,3,2013,31
CLSB,2013-03-11,3,2013,11
CLSB,2013-03-12,3,2013,8
CLSB,2013-03-13,3,2013,6
CLSB,2013-03-14,3,2013,6
CLSB,2013-03-15,3,2013,6
CLSB,2013-03-16,3,2013,6
CLSB,2013-03-17,3,2013,6
CLSB,2013-03-18,3,2013,7
CLSB,2013-03-19,3,2013,7
CLSB,2013-03-20,3,2013,7
CLSB,2013-03-21,3,2013,5
CLSB,2013-03-22,3,2013,5
CLSB,2013-03-23,3,2013,6
CLSB,2013-03-24,3,2013,13
CLSB,2013-03-25,3,2013,9
CLSB,2013-03-26,3,2013,9
CLSB,2013-03-27,3,2013,11
CLSB,2013-03-28,3,2013,10
CLSB,2013-03-29,3,2013,8
CLSB,2013-03-30,3,2013,8
CLSB,2013-03-31,3,2013,7
CLSB,2013-04-01,4,2013,7
CLSB,2013-04-02,4,2013,5
CLSB,2013-04-03,4,2013,2
CLSB,2013-04-04,4,2013,7
CLSB,2013-04-05,4,2013,15
CLSB,2013-04-06,4,2013,30
CLSB,2013-04-07,4,2013,30
CLSB,2013-04-08,4,2013,29
CLSB,2013-04-09,4,2013,26
CLSB,2013-04-10,4,2013,61
CLSB,2013-04-11,4,2013,34
CLSB,2013-04-12,4,2013,26
CLSB,2013-04-13,4,2013,24
CLSB,2013-04-14,4,2013,23
CLSB,2013-04-15,4,2013,24
CLSB,2013-04-16,4,2013,23
CLSB,2013-04-17,4,2013,24
CLSB,2013-04-18,4,2013,41
CLSB,2013-04-19,4,2013,24
CLSB,2013-04-20,4,2013,23
CLSB,2013-04-21,4,2013,23
CLSB,2013-04-22,4,2013,22
CLSB,2013-04-23,4,2013,51
CLSB,2013-04-24,4,2013,30
CLSB,2013-04-25,4,2013,25
CLSB,2013-04-26,4,2013,33
CLSB,2013-04-27,4,2013,61
CLSB,2013-04-28,4,2013,66
CLSB,2013-04-29,4,2013,41
CLSB,2013-04-30,4,2013,32
CLSB,2013-05-01,5,2013,28
CLSB,2013-05-02,5,2013,57
CLSB,2013-05-03,5,2013,44
CLSB,2013-05-04,5,2013,53
CLSB,2013-05-05,5,2013,43
CLSB,2013-05-06,5,2013,36
CLSB,2013-05-07,5,2013,32
CLSB,2013-05-08,5,2013,32
CLSB,2013-05-09,5,2013,88
CLSB,2013-05-10,5,2013,40
CLSB,2013-05-11,5,2013,35
CLSB,2013-05-12,5,2013,32
CLSB,2013-05-13,5,2013,30
CLSB,2013-05-14,5,2013,29
CLSB,2013-05-15,5,2013,25
CLSB,2013-05-16,5,2013,24
CLSB,2013-05-17,5,2013,24
CLSB,2013-05-18,5,2013,24
CLSB,2013-05-19,5,2013,33
CLSB,2013-05-20,5,2013,32
CLSB,2013-05-21,5,2013,24
CLSB,2013-05-22,5,2013,23
CLSB,2013-05-23,5,2013,22
CLSB,2013-05-24,5,2013,22
CLSB,2013-05-25,5,2013,22
CLSB,2013-05-26,5,2013,22
CLSB,2013-05-27,5,2013,279
CLSB,2013-05-28,5,2013,66
CLSB,2013-05-29,5,2013,36
CLSB,2013-05-30,5,2013,62
CLSB,2013-05-31,5,2013,1120
CLSB,2013-06-01,6,2013,267
CLSB,2013-06-02,6,2013,94
CLSB,2013-06-03,6,2013,61
CLSB,2013-06-04,6,2013,49
CLSB,2013-06-05,6,2013,45
CLSB,2013-06-06,6,2013,39
CLSB,2013-06-07,6,2013,32
CLSB,2013-06-08,6,2013,30
CLSB,2013-06-09,6,2013,51
CLSB,2013-06-10,6,2013,31
CLSB,2013-06-11,6,2013,28
CLSB,2013-06-12,6,2013,23
CLSB,2013-06-13,6,2013,22
CLSB,2013-06-14,6,2013,21
CLSB,2013-06-15,6,2013,21
CLSB,2013-06-16,6,2013,23
CLSB,2013-06-17,6,2013,33
CLSB,2013-06-18,6,2013,26
CLSB,2013-06-19,6,2013,24
CLSB,2013-06-20,6,2013,22
CLSB,2013-06-21,6,2013,22
CLSB,2013-06-22,6,2013,21
CLSB,2013-06-23,6,2013,21
CLSB,2013-06-24,6,2013,20
CLSB,2013-06-25,6,2013,25
CLSB,2013-06-26,6,2013,22
CLSB,2013-06-27,6,2013,21
CLSB,2013-06-28,6,2013,38
CLSB,2013-06-29,6,2013,23
CLSB,2013-06-30,6,2013,21
CLSB,2013-07-01,7,2013,20
CLSB,2013-07-02,7,2013,20
CLSB,2013-07-03,7,2013,20
CLSB,2013-07-04,7,2013,21
CLSB,2013-07-05,7,2013,19
CLSB,2013-07-06,7,2013,19
CLSB,2013-07-07,7,2013,19
CLSB,2013-07-08,7,2013,19
CLSB,2013-07-09,7,2013,19
CLSB,2013-07-10,7,2013,18
CLSB,2013-07-11,7,2013,18
CLSB,2013-07-12,7,2013,22
CLSB,2013-07-13,7,2013,30
CLSB,2013-07-14,7,2013,30
CLSB,2013-07-15,7,2013,30
CLSB,2013-07-16,7,2013,25
CLSB,2013-07-17,7,2013,19
CLSB,2013-07-18,7,2013,19
CLSB,2013-07-19,7,2013,19
CLSB,2013-07-20,7,2013,47
CLSB,2013-07-21,7,2013,22
CLSB,2013-07-22,7,2013,20
CLSB,2013-07-23,7,2013,20
CLSB,2013-07-24,7,2013,19
CLSB,2013-07-25,7,2013,20
CLSB,2013-07-26,7,2013,20
CLSB,2013-07-27,7,2013,20
CLSB,2013-07-28,7,2013,20
CLSB,2013-07-29,7,2013,30
CLSB,2013-07-30,7,2013,31
CLSB,2013-07-31,7,2013,21
CLSB,2013-08-01,8,2013,20
CLSB,2013-08-02,8,2013,36
CLSB,2013-08-03,8,2013,23
CLSB,2013-08-04,8,2013,49
CLSB,2013-08-05,8,2013,27
CLSB,2013-08-06,8,2013,148
CLSB,2013-08-07,8,2013,85
CLSB,2013-08-08,8,2013,34
CLSB,2013-08-09,8,2013,26
CLSB,2013-08-10,8,2013,24
CLSB,2013-08-11,8,2013,22
CLSB,2013-08-12,8,2013,36
CLSB,2013-08-13,8,2013,26
CLSB,2013-08-14,8,2013,24
CLSB,2013-08-15,8,2013,25
CLSB,2013-08-16,8,2013,24
CLSB,2013-08-17,8,2013,22
CLSB,2013-08-18,8,2013,22
CLSB,2013-08-19,8,2013,21
CLSB,2013-08-20,8,2013,21
CLSB,2013-08-21,8,2013,21
CLSB,2013-08-22,8,2013,21
CLSB,2013-08-23,8,2013,21
CLSB,2013-08-24,8,2013,28
CLSB,2013-08-25,8,2013,27
CLSB,2013-08-26,8,2013,27
CLSB,2013-08-27,8,2013,27
CLSB,2013-08-28,8,2013,25
CLSB,2013-08-29,8,2013,22
CLSB,2013-08-30,8,2013,22
CLSB,2013-08-31,8,2013,22
CLSB,2013-09-01,9,2013,23
CLSB,2013-09-02,9,2013,22
CLSB,2013-09-03,9,2013,21
CLSB,2013-09-04,9,2013,21
CLSB,2013-09-05,9,2013,21
CLSB,2013-09-06,9,2013,22
CLSB,2013-09-07,9,2013,22
CLSB,2013-09-08,9,2013,21
CLSB,2013-09-09,9,2013,21
CLSB,2013-09-10,9,2013,21
CLSB,2013-09-11,9,2013,21
CLSB,2013-09-12,9,2013,21
CLSB,2013-09-13,9,2013,21
CLSB,2013-09-14,9,2013,21
CLSB,2013-09-15,9,2013,21
CLSB,2013-09-16,9,2013,34
CLSB,2013-09-17,9,2013,46
CLSB,2013-09-18,9,2013,21
CLSB,2013-09-19,9,2013,51
CLSB,2013-09-20,9,2013,56
CLSB,2013-09-21,9,2013,24
CLSB,2013-09-22,9,2013,21
CLSB,2013-09-23,9,2013,20
CLSB,2013-09-24,9,2013,21
CLSB,2013-09-25,9,2013,25
CLSB,2013-09-26,9,2013,25
CLSB,2013-09-27,9,2013,23
CLSB,2013-09-28,9,2013,26
CLSB,2013-09-29,9,2013,20
CLSB,2013-09-30,9,2013,19
CLSB,2013-10-01,10,2013,17
CLSB,2013-10-02,10,2013,6
CLSB,2013-10-03,10,2013,5
CLSB,2013-10-04,10,2013,7
CLSB,2013-10-05,10,2013,19
CLSB,2013-10-06,10,2013,6
CLSB,2013-10-07,10,2013,6
CLSB,2013-10-08,10,2013,6
CLSB,2013-10-09,10,2013,5
CLSB,2013-10-10,10,2013,6
CLSB,2013-10-11,10,2013,6
CLSB,2013-10-12,10,2013,5
CLSB,2013-10-13,10,2013,6
CLSB,2013-10-14,10,2013,5
CLSB,2013-10-15,10,2013,16
CLSB,2013-10-16,10,2013,6
CLSB,2013-10-17,10,2013,6
CLSB,2013-10-18,10,2013,6
CLSB,2013-10-19,10,2013,8
CLSB,2013-10-20,10,2013,6
CLSB,2013-10-21,10,2013,6
CLSB,2013-10-22,10,2013,6
CLSB,2013-10-23,10,2013,6
CLSB,2013-10-24,10,2013,6
CLSB,2013-10-25,10,2013,6
CLSB,2013-10-26,10,2013,6
CLSB,2013-10-27,10,2013,6
CLSB,2013-10-28,10,2013,6
CLSB,2013-10-29,10,2013,58
CLSB,2013-10-30,10,2013,14
CLSB,2013-10-31,10,2013,111
CLSB,2015-03-01,3,2015,9
CLSB,2015-03-02,3,2015,9
CLSB,2015-03-03,3,2015,9
CLSB,2015-03-04,3,2015,9
CLSB,2015-03-05,3,2015,8
CLSB,2015-03-06,3,2015,8
CLSB,2015-03-07,3,2015,9
CLSB,2015-03-08,3,2015,9
CLSB,2015-03-09,3,2015,9
CLSB,2015-03-10,3,2015,9
CLSB,2015-03-11,3,2015,9
CLSB,2015-03-12,3,2015,9
CLSB,2015-03-13,3,2015,9
CLSB,2015-03-14,3,2015,9
CLSB,2015-03-15,3,2015,8
CLSB,2015-03-16,3,2015,8
CLSB,2015-03-17,3,2015,8
CLSB,2015-03-18,3,2015,9
CLSB,2015-03-19,3,2015,17
CLSB,2015-03-20,3,2015,11
CLSB,2015-03-21,3,2015,10
CLSB,2015-03-22,3,2015,9
CLSB,2015-03-23,3,2015,9
CLSB,2015-03-24,3,2015,10
CLSB,2015-03-25,3,2015,10
CLSB,2015-03-26,3,2015,13
CLSB,2015-03-27,3,2015,12
CLSB,2015-03-28,3,2015,9
CLSB,2015-03-29,3,2015,9
CLSB,2015-03-30,3,2015,8
CLSB,2015-03-31,3,2015,8
CLSB,2015-04-01,4,2015,9
CLSB,2015-04-02,4,2015,29
CLSB,2015-04-03,4,2015,22
CLSB,2015-04-04,4,2015,20
CLSB,2015-04-05,4,2015,18
CLSB,2015-04-06,4,2015,18
CLSB,2015-04-07,4,2015,18
CLSB,2015-04-08,4,2015,18
CLSB,2015-04-09,4,2015,18
CLSB,2015-04-10,4,2015,20
CLSB,2015-04-11,4,2015,19
CLSB,2015-04-12,4,2015,31
CLSB,2015-04-13,4,2015,55
CLSB,2015-04-14,4,2015,39
CLSB,2015-04-15,4,2015,36
CLSB,2015-04-16,4,2015,32
CLSB,2015-04-17,4,2015,30
CLSB,2015-04-18,4,2015,66
CLSB,2015-04-19,4,2015,86
CLSB,2015-04-20,4,2015,60
CLSB,2015-04-21,4,2015,43
CLSB,2015-04-22,4,2015,36
CLSB,2015-04-23,4,2015,32
CLSB,2015-04-24,4,2015,30
CLSB,2015-04-25,4,2015,62
CLSB,2015-04-26,4,2015,42
CLSB,2015-04-27,4,2015,35
CLSB,2015-04-28,4,2015,30
CLSB,2015-04-29,4,2015,25
CLSB,2015-04-30,4,2015,24
CLSB,2015-05-01,5,2015,22
CLSB,2015-05-02,5,2015,22
CLSB,2015-05-03,5,2015,22
CLSB,2015-05-04,5,2015,21
CLSB,2015-05-05,5,2015,23
CLSB,2015-05-06,5,2015,24
CLSB,2015-05-07,5,2015,25
CLSB,2015-05-08,5,2015,128
CLSB,2015-05-09,5,2015,92
CLSB,2015-05-10,5,2015,78
CLSB,2015-05-11,5,2015,48
CLSB,2015-05-12,5,2015,49
CLSB,2015-05-13,5,2015,47
CLSB,2015-05-14,5,2015,74
CLSB,2015-05-15,5,2015,71
CLSB,2015-05-16,5,2015,73
CLSB,2015-05-17,5,2015,1370
CLSB,2015-05-18,5,2015,244
CLSB,2015-05-19,5,2015,92
CLSB,2015-05-20,5,2015,183
CLSB,2015-05-21,5,2015,116
CLSB,2015-05-22,5,2015,257
CLSB,2015-05-23,5,2015,666
CLSB,2015-05-24,5,2015,2570
CLSB,2015-05-25,5,2015,461
CLSB,2015-05-26,5,2015,385
CLSB,2015-05-27,5,2015,1370
CLSB,2015-05-28,5,2015,2450
CLSB,2015-05-29,5,2015,2680
CLSB,2015-05-30,5,2015,2680
CLSB,2015-05-31,5,2015,3020
CLSB,2015-06-01,6,2015,3060
CLSB,2015-06-02,6,2015,2780
CLSB,2015-06-03,6,2015,2660
CLSB,2015-06-04,6,2015,1130
CLSB,2015-06-05,6,2015,2280
CLSB,2015-06-06,6,2015,699
CLSB,2015-06-07,6,2015,204
CLSB,2015-06-08,6,2015,736
CLSB,2015-06-09,6,2015,3190
CLSB,2015-06-10,6,2015,3900
CLSB,2015-06-11,6,2015,3900
CLSB,2015-06-12,6,2015,3640
CLSB,2015-06-13,6,2015,2320
CLSB,2015-06-14,6,2015,98
CLSB,2015-06-15,6,2015,124
CLSB,2015-06-16,6,2015,84
CLSB,2015-06-17,6,2015,70
CLSB,2015-06-18,6,2015,55
CLSB,2015-06-19,6,2015,565
CLSB,2015-06-20,6,2015,2160
CLSB,2015-06-21,6,2015,2170
CLSB,2015-06-22,6,2015,2260
CLSB,2015-06-23,6,2015,2900
CLSB,2015-06-24,6,2015,2910
CLSB,2015-06-25,6,2015,2890
CLSB,2015-06-26,6,2015,2910
CLSB,2015-06-27,6,2015,2870
CLSB,2015-06-28,6,2015,2830
CLSB,2015-06-29,6,2015,2010
CLSB,2015-06-30,6,2015,36
CLSB,2015-07-01,7,2015,29
CLSB,2015-07-02,7,2015,27
CLSB,2015-07-03,7,2015,56
CLSB,2015-07-04,7,2015,27
CLSB,2015-07-05,7,2015,25
CLSB,2015-07-06,7,2015,52
CLSB,2015-07-07,7,2015,212
CLSB,2015-07-08,7,2015,106
CLSB,2015-07-09,7,2015,77
CLSB,2015-07-10,7,2015,179
CLSB,2015-07-11,7,2015,591
CLSB,2015-07-12,7,2015,513
CLSB,2015-07-13,7,2015,493
CLSB,2015-07-14,7,2015,523
CLSB,2015-07-15,7,2015,573
CLSB,2015-07-16,7,2015,590
CLSB,2015-07-17,7,2015,532
CLSB,2015-07-18,7,2015,516
CLSB,2015-07-19,7,2015,504
CLSB,2015-07-20,7,2015,514
CLSB,2015-07-21,7,2015,466
CLSB,2015-07-22,7,2015,459
CLSB,2015-07-23,7,2015,456
CLSB,2015-07-24,7,2015,454
CLSB,2015-07-25,7,2015,452
CLSB,2015-07-26,7,2015,452
CLSB,2015-07-27,7,2015,453
CLSB,2015-07-28,7,2015,453
CLSB,2015-07-29,7,2015,457
CLSB,2015-07-30,7,2015,272
CLSB,2015-07-31,7,2015,24
CLSB,2015-08-01,8,2015,22
CLSB,2015-08-02,8,2015,22
CLSB,2015-08-03,8,2015,21
CLSB,2015-08-04,8,2015,33
CLSB,2015-08-05,8,2015,28
CLSB,2015-08-06,8,2015,22
CLSB,2015-08-07,8,2015,21
CLSB,2015-08-08,8,2015,86
CLSB,2015-08-09,8,2015,44
CLSB,2015-08-10,8,2015,35
CLSB,2015-08-11,8,2015,25
CLSB,2015-08-12,8,2015,22
CLSB,2015-08-13,8,2015,21
CLSB,2015-08-14,8,2015,20
CLSB,2015-08-15,8,2015,20
CLSB,2015-08-16,8,2015,20
CLSB,2015-08-17,8,2015,20
CLSB,2015-08-18,8,2015,94
CLSB,2015-08-19,8,2015,100
CLSB,2015-08-20,8,2015,35
CLSB,2015-08-21,8,2015,25
CLSB,2015-08-22,8,2015,22
CLSB,2015-08-23,8,2015,32
CLSB,2015-08-24,8,2015,28
CLSB,2015-08-25,8,2015,22
CLSB,2015-08-26,8,2015,21
CLSB,2015-08-27,8,2015,20
CLSB,2015-08-28,8,2015,20
CLSB,2015-08-29,8,2015,20
CLSB,2015-08-30,8,2015,20
CLSB,2015-08-31,8,2015,20
CLSB,2015-09-01,9,2015,19
CLSB,2015-09-02,9,2015,19
CLSB,2015-09-03,9,2015,19
CLSB,2015-09-04,9,2015,18
CLSB,2015-09-05,9,2015,18
CLSB,2015-09-06,9,2015,18
CLSB,2015-09-07,9,2015,55
CLSB,2015-09-08,9,2015,269
CLSB,2015-09-09,9,2015,47
CLSB,2015-09-10,9,2015,37
CLSB,2015-09-11,9,2015,193
CLSB,2015-09-12,9,2015,50
CLSB,2015-09-13,9,2015,30
CLSB,2015-09-14,9,2015,24
CLSB,2015-09-15,9,2015,21
CLSB,2015-09-16,9,2015,19
CLSB,2015-09-17,9,2015,18
CLSB,2015-09-18,9,2015,30
CLSB,2015-09-19,9,2015,24
CLSB,2015-09-20,9,2015,20
CLSB,2015-09-21,9,2015,19
CLSB,2015-09-22,9,2015,18
CLSB,2015-09-23,9,2015,18
CLSB,2015-09-24,9,2015,17
CLSB,2015-09-25,9,2015,385
CLSB,2015-09-26,9,2015,1010
CLSB,2015-09-27,9,2015,1010
CLSB,2015-09-28,9,2015,601
CLSB,2015-09-29,9,2015,14
CLSB,2015-09-30,9,2015,8
CLSB,2015-10-01,10,2015,6
CLSB,2015-10-02,10,2015,6
CLSB,2015-10-03,10,2015,8
CLSB,2015-10-04,10,2015,9
CLSB,2015-10-05,10,2015,9
CLSB,2015-10-06,10,2015,9
CLSB,2015-10-07,10,2015,7
CLSB,2015-10-08,10,2015,6
CLSB,2015-10-09,10,2015,6
CLSB,2015-10-10,10,2015,6
CLSB,2015-10-11,10,2015,6
CLSB,2015-10-12,10,2015,6
CLSB,2015-10-13,10,2015,6
CLSB,2015-10-14,10,2015,6
CLSB,2015-10-15,10,2015,5
CLSB,2015-10-16,10,2015,6
CLSB,2015-10-17,10,2015,6
CLSB,2015-10-18,10,2015,6
CLSB,2015-10-19,10,2015,5
CLSB,2015-10-20,10,2015,5
CLSB,2015-10-21,10,2015,6
CLSB,2015-10-22,10,2015,6
CLSB,2015-10-23,10,2015,6
CLSB,2015-10-24,10,2015,7
CLSB,2015-10-25,10,2015,6
CLSB,2015-10-26,10,2015,6
CLSB,2015-10-27,10,2015,6
CLSB,2015-10-28,10,2015,7
CLSB,2015-10-29,10,2015,6
CLSB,2015-10-30,10,2015,7
CLSB,2015-10-31,10,2015,24
CLSB,2017-03-01,3,2017,7
CLSB,2017-03-02,3,2017,7
CLSB,2017-03-03,3,2017,6
CLSB,2017-03-04,3,2017,6
CLSB,2017-03-05,3,2017,6
CLSB,2017-03-06,3,2017,6
CLSB,2017-03-07,3,2017,8
CLSB,2017-03-08,3,2017,7
CLSB,2017-03-09,3,2017,6
CLSB,2017-03-10,3,2017,6
CLSB,2017-03-11,3,2017,6
CLSB,2017-03-12,3,2017,7
CLSB,2017-03-13,3,2017,7
CLSB,2017-03-14,3,2017,7
CLSB,2017-03-15,3,2017,7
CLSB,2017-03-16,3,2017,7
CLSB,2017-03-17,3,2017,7
CLSB,2017-03-18,3,2017,7
CLSB,2017-03-19,3,2017,7
CLSB,2017-03-20,3,2017,7
CLSB,2017-03-21,3,2017,7
CLSB,2017-03-22,3,2017,7
CLSB,2017-03-23,3,2017,7
CLSB,2017-03-24,3,2017,7
CLSB,2017-03-25,3,2017,8
CLSB,2017-03-26,3,2017,8
CLSB,2017-03-27,3,2017,20
CLSB,2017-03-28,3,2017,7
CLSB,2017-03-29,3,2017,165
CLSB,2017-03-30,3,2017,109
CLSB,2017-03-31,3,2017,64
CLSB,2017-04-01,4,2017,71
CLSB,2017-04-02,4,2017,68
CLSB,2017-04-03,4,2017,317
CLSB,2017-04-04,4,2017,197
CLSB,2017-04-05,4,2017,490
CLSB,2017-04-06,4,2017,215
CLSB,2017-04-07,4,2017,353
CLSB,2017-04-08,4,2017,1240
CLSB,2017-04-09,4,2017,1200
CLSB,2017-04-10,4,2017,1480
CLSB,2017-04-11,4,2017,2180
CLSB,2017-04-12,4,2017,2160
CLSB,2017-04-13,4,2017,2140
CLSB,2017-04-14,4,2017,1910
CLSB,2017-04-15,4,2017,1100
CLSB,2017-04-16,4,2017,1690
CLSB,2017-04-17,4,2017,1350
CLSB,2017-04-18,4,2017,1190
CLSB,2017-04-19,4,2017,1150
CLSB,2017-04-20,4,2017,1130
CLSB,2017-04-21,4,2017,686
CLSB,2017-04-22,4,2017,57
CLSB,2017-04-23,4,2017,53
CLSB,2017-04-24,4,2017,51
CLSB,2017-04-25,4,2017,44
CLSB,2017-04-26,4,2017,42
CLSB,2017-04-27,4,2017,36
CLSB,2017-04-28,4,2017,46
CLSB,2017-04-29,4,2017,224
CLSB,2017-04-30,4,2017,1180
CLSB,2017-05-01,5,2017,441
CLSB,2017-05-02,5,2017,165
CLSB,2017-05-03,5,2017,168
CLSB,2017-05-04,5,2017,148
CLSB,2017-05-05,5,2017,151
CLSB,2017-05-06,5,2017,306
CLSB,2017-05-07,5,2017,296
CLSB,2017-05-08,5,2017,529
CLSB,2017-05-09,5,2017,849
CLSB,2017-05-10,5,2017,843
CLSB,2017-05-11,5,2017,843
CLSB,2017-05-12,5,2017,834
CLSB,2017-05-13,5,2017,824
CLSB,2017-05-14,5,2017,815
CLSB,2017-05-15,5,2017,811
CLSB,2017-05-16,5,2017,807
CLSB,2017-05-17,5,2017,806
CLSB,2017-05-18,5,2017,805
CLSB,2017-05-19,5,2017,889
CLSB,2017-05-20,5,2017,109
CLSB,2017-05-21,5,2017,67
CLSB,2017-05-22,5,2017,52
CLSB,2017-05-23,5,2017,48
CLSB,2017-05-24,5,2017,46
CLSB,2017-05-25,5,2017,42
CLSB,2017-05-26,5,2017,40
CLSB,2017-05-27,5,2017,44
CLSB,2017-05-28,5,2017,40
CLSB,2017-05-29,5,2017,36
CLSB,2017-05-30,5,2017,37
CLSB,2017-05-31,5,2017,38
CLSB,2017-06-01,6,2017,51
CLSB,2017-06-02,6,2017,41
CLSB,2017-06-03,6,2017,37
CLSB,2017-06-04,6,2017,42
CLSB,2017-06-05,6,2017,44
CLSB,2017-06-06,6,2017,31
CLSB,2017-06-07,6,2017,30
CLSB,2017-06-08,6,2017,27
CLSB,2017-06-09,6,2017,26
CLSB,2017-06-10,6,2017,22
CLSB,2017-06-11,6,2017,21
CLSB,2017-06-12,6,2017,90
CLSB,2017-06-13,6,2017,273
CLSB,2017-06-14,6,2017,274
CLSB,2017-06-15,6,2017,320
CLSB,2017-06-16,6,2017,293
CLSB,2017-06-17,6,2017,1060
CLSB,2017-06-18,6,2017,821
CLSB,2017-06-19,6,2017,263
CLSB,2017-06-20,6,2017,82
CLSB,2017-06-21,6,2017,123
CLSB,2017-06-22,6,2017,303
CLSB,2017-06-23,6,2017,298
CLSB,2017-06-24,6,2017,289
CLSB,2017-06-25,6,2017,286
CLSB,2017-06-26,6,2017,288
CLSB,2017-06-27,6,2017,289
CLSB,2017-06-28,6,2017,285
CLSB,2017-06-29,6,2017,391
CLSB,2017-06-30,6,2017,992
CLSB,2017-07-01,7,2017,126
CLSB,2017-07-02,7,2017,80
CLSB,2017-07-03,7,2017,179
CLSB,2017-07-04,7,2017,487
CLSB,2017-07-05,7,2017,474
CLSB,2017-07-06,7,2017,469
CLSB,2017-07-07,7,2017,459
CLSB,2017-07-08,7,2017,457
CLSB,2017-07-09,7,2017,456
CLSB,2017-07-10,7,2017,455
CLSB,2017-07-11,7,2017,454
CLSB,2017-07-12,7,2017,324
CLSB,2017-07-13,7,2017,22
CLSB,2017-07-14,7,2017,42
CLSB,2017-07-15,7,2017,28
CLSB,2017-07-16,7,2017,24
CLSB,2017-07-17,7,2017,22
CLSB,2017-07-18,7,2017,20
CLSB,2017-07-19,7,2017,20
CLSB,2017-07-20,7,2017,20
CLSB,2017-07-21,7,2017,19
CLSB,2017-07-22,7,2017,21
CLSB,2017-07-23,7,2017,41
CLSB,2017-07-24,7,2017,30
CLSB,2017-07-25,7,2017,24
CLSB,2017-07-26,7,2017,33
CLSB,2017-07-27,7,2017,87
CLSB,2017-07-28,7,2017,33
CLSB,2017-07-29,7,2017,26
CLSB,2017-07-30,7,2017,22
CLSB,2017-07-31,7,2017,20
CLSB,2017-08-01,8,2017,19
CLSB,2017-08-02,8,2017,18
CLSB,2017-08-03,8,2017,18
CLSB,2017-08-04,8,2017,17
CLSB,2017-08-05,8,2017,65
CLSB,2017-08-06,8,2017,116
CLSB,2017-08-07,8,2017,37
CLSB,2017-08-08,8,2017,26
CLSB,2017-08-09,8,2017,23
CLSB,2017-08-10,8,2017,21
CLSB,2017-08-11,8,2017,20
CLSB,2017-08-12,8,2017,19
CLSB,2017-08-13,8,2017,19
CLSB,2017-08-14,8,2017,19
CLSB,2017-08-15,8,2017,19
CLSB,2017-08-16,8,2017,38
CLSB,2017-08-17,8,2017,22
CLSB,2017-08-18,8,2017,20
CLSB,2017-08-19,8,2017,19
CLSB,2017-08-20,8,2017,18
CLSB,2017-08-21,8,2017,43
CLSB,2017-08-22,8,2017,4150
CLSB,2017-08-23,8,2017,1470
CLSB,2017-08-24,8,2017,308
CLSB,2017-08-25,8,2017,749
CLSB,2017-08-26,8,2017,1430
CLSB,2017-08-27,8,2017,1340
CLSB,2017-08-28,8,2017,1290
CLSB,2017-08-29,8,2017,1270
CLSB,2017-08-30,8,2017,1260
CLSB,2017-08-31,8,2017,1250
CLSB,2017-09-01,9,2017,1040
CLSB,2017-09-02,9,2017,744
CLSB,2017-09-03,9,2017,740
CLSB,2017-09-04,9,2017,737
CLSB,2017-09-05,9,2017,735
CLSB,2017-09-06,9,2017,513
CLSB,2017-09-07,9,2017,22
CLSB,2017-09-08,9,2017,20
CLSB,2017-09-09,9,2017,19
CLSB,2017-09-10,9,2017,19
CLSB,2017-09-11,9,2017,19
CLSB,2017-09-12,9,2017,18
CLSB,2017-09-13,9,2017,18
CLSB,2017-09-14,9,2017,18
CLSB,2017-09-15,9,2017,18
CLSB,2017-09-16,9,2017,22
CLSB,2017-09-17,9,2017,479
CLSB,2017-09-18,9,2017,279
CLSB,2017-09-19,9,2017,129
CLSB,2017-09-20,9,2017,76
CLSB,2017-09-21,9,2017,45
CLSB,2017-09-22,9,2017,30
CLSB,2017-09-23,9,2017,26
CLSB,2017-09-24,9,2017,25
CLSB,2017-09-25,9,2017,24
CLSB,2017-09-26,9,2017,34
CLSB,2017-09-27,9,2017,25
CLSB,2017-09-28,9,2017,25
CLSB,2017-09-29,9,2017,23
CLSB,2017-09-30,9,2017,149
CLSB,2017-10-01,10,2017,31
CLSB,2017-10-02,10,2017,19
CLSB,2017-10-03,10,2017,19
CLSB,2017-10-04,10,2017,22
CLSB,2017-10-05,10,2017,23
CLSB,2017-10-06,10,2017,26
CLSB,2017-10-07,10,2017,50
CLSB,2017-10-08,10,2017,22
CLSB,2017-10-09,10,2017,14
CLSB,2017-10-10,10,2017,16
CLSB,2017-10-11,10,2017,13
CLSB,2017-10-12,10,2017,10
CLSB,2017-10-13,10,2017,9
CLSB,2017-10-14,10,2017,51
CLSB,2017-10-15,10,2017,46
CLSB,2017-10-16,10,2017,21
CLSB,2017-10-17,10,2017,14
CLSB,2017-10-18,10,2017,12
CLSB,2017-10-19,10,2017,10
CLSB,2017-10-20,10,2017,9
CLSB,2017-10-21,10,2017,106
CLSB,2017-10-22,10,2017,839
CLSB,2017-10-23,10,2017,177
CLSB,2017-10-24,10,2017,278
CLSB,2017-10-25,10,2017,279
CLSB,2017-10-26,10,2017,271
CLSB,2017-10-27,10,2017,249
CLSB,2017-10-28,10,2017,236
CLSB,2017-10-29,10,2017,234
